oasis ids,period 1,period 2,period 3,period 4,period 5,period 6,period 7,period 8,period 9,period 10,period 11,period 12,Text files
essexcou1-120207,post medieval,,,,,,,,,,,,
essexcou1-125576,post medieval,,,,,,,,,,,,
essexcou1-129358,post medieval,,,,,,,,,,,,
essexcou1-130466,post medieval,,,,,,,,,,,,
essexcou1-13190,post medieval,,,,,,,,,,,,
essexcou1-138076,post medieval,,,,,,,,,,,,
essexcou1-13810,post medieval,roman,,,,,,,,,,,
essexcou1-146629,post medieval,,,,,,,,,,,,
essexcou1-15192,post medieval,,,,,,,,,,,,
essexcou1-15511,post medieval,,,,,,,,,,,,
essexcou1-18998,post medieval,,,,,,,,,,,,
essexcou1-18999,post medieval,,,,,,,,,,,,
essexcou1-22760,post medieval,,,,,,,,,,,,
essexcou1-23229,post medieval,,,,,,,,,,,,
essexcou1-23658,post medieval,,,,,,,,,,,,
essexcou1-23756,post medieval,,,,,,,,,,,,
essexcou1-23936,post medieval,,,,,,,,,,,,
essexcou1-24038,post medieval,,,,,,,,,,,,
essexcou1-24572,post medieval,,,,,,,,,,,,
essexcou1-24902,post medieval,,,,,,,,,,,,
essexcou1-25137,post medieval,,,,,,,,,,,,
essexcou1-27425,post medieval,,,,,,,,,,,,
essexcou1-27448,post medieval,,,,,,,,,,,,
essexcou1-29403,post medieval,,,,,,,,,,,,
essexcou1-30064,post medieval,roman,,,,,,,,,,,
essexcou1-30235,post medieval,,,,,,,,,,,,
essexcou1-31423,post medieval,,,,,,,,,,,,
essexcou1-33456,post medieval,roman,,,,,,,,,,,
essexcou1-37443,post medieval,,,,,,,,,,,,
essexcou1-38791,post medieval,roman,,,,,,,,,,,
essexcou1-39335,post medieval,,,,,,,,,,,,
essexcou1-39674,post medieval,roman,,,,,,,,,,,
essexcou1-41005,post medieval,,,,,,,,,,,,
essexcou1-42465,post medieval,,,,,,,,,,,,
essexcou1-44864,post medieval,,,,,,,,,,,,
essexcou1-47129,post medieval,,,,,,,,,,,,
essexcou1-47183,post medieval,,,,,,,,,,,,
essexcou1-47184,post medieval,,,,,,,,,,,,
essexcou1-51261,post medieval,,,,,,,,,,,,
essexcou1-53021,post medieval,,,,,,,,,,,,
essexcou1-53787,post medieval,,,,,,,,,,,,
essexcou1-56971,post medieval,,,,,,,,,,,,
essexcou1-57422,post medieval,,,,,,,,,,,,
essexcou1-58208,post medieval,roman,,,,,,,,,,,
essexcou1-61066,post medieval,,,,,,,,,,,,
essexcou1-61551,post medieval,,,,,,,,,,,,
essexcou1-61581,post medieval,,,,,,,,,,,,
essexcou1-64079,post medieval,,,,,,,,,,,,
essexcou1-65692,post medieval,,,,,,,,,,,,
essexcou1-65753,post medieval,,,,,,,,,,,,
essexcou1-66048,post medieval,roman,,,,,,,,,,,
essexcou1-6665,post medieval,,,,,,,,,,,,
essexcou1-67693,post medieval,,,,,,,,,,,,
essexcou1-69043,post medieval,,,,,,,,,,,,
essexcou1-69121,post medieval,,,,,,,,,,,,
essexcou1-69302,post medieval,,,,,,,,,,,,
essexcou1-69963,post medieval,,,,,,,,,,,,
essexcou1-71309,post medieval,,,,,,,,,,,,
essexcou1-73679,post medieval,,,,,,,,,,,,
essexcou1-74396,post medieval,,,,,,,,,,,,
essexcou1-74665,post medieval,,,,,,,,,,,,
essexcou1-75794,post medieval,,,,,,,,,,,,
essexcou1-76338,post medieval,,,,,,,,,,,,
essexcou1-76868,post medieval,,,,,,,,,,,,
essexcou1-77868,post medieval,,,,,,,,,,,,
essexcou1-78534,post medieval,,,,,,,,,,,,
essexcou1-78727,post medieval,,,,,,,,,,,,
essexcou1-78801,post medieval,,,,,,,,,,,,
essexcou1-81414,post medieval,,,,,,,,,,,,
essexcou1-83415,post medieval,,,,,,,,,,,,
essexcou1-83889,post medieval,,,,,,,,,,,,
essexcou1-87012,post medieval,,,,,,,,,,,,
essexcou1-88990,post medieval,,,,,,,,,,,,
essexcou1-89856,post medieval,,,,,,,,,,,,
essexcou1-91630,post medieval,,,,,,,,,,,,
essexcou1-92810,post medieval,,,,,,,,,,,,
essexcou1-92884,post medieval,,,,,,,,,,,,
essexcou1-98037,post medieval,,,,,,,,,,,,
exeterar1-100256,post medieval,,,,,,,,,,,,
exeterar1-102888,post medieval,,,,,,,,,,,,
exeterar1-113307,post medieval,,,,,,,,,,,,
exeterar1-117757,post medieval,,,,,,,,,,,,
exeterar1-30942,post medieval,,,,,,,,,,,,
exeterar1-37447,post medieval,,,,,,,,,,,,
exeterar1-43975,post medieval,,,,,,,,,,,,
exeterar1-43981,post medieval,,,,,,,,,,,,
exeterar1-48656,post medieval,,,,,,,,,,,,
exeterar1-50244,post medieval,,,,,,,,,,,,
exeterar1-55396,post medieval,,,,,,,,,,,,
exeterar1-58041,post medieval,,,,,,,,,,,,
exeterar1-58773,post medieval,,,,,,,,,,,,
exeterar1-59039,post medieval,,,,,,,,,,,,
exeterar1-59050,post medieval,,,,,,,,,,,,
exeterar1-59143,post medieval,,,,,,,,,,,,
exeterar1-60184,post medieval,,,,,,,,,,,,
exeterar1-60828,post medieval,,,,,,,,,,,,
exeterar1-60841,post medieval,,,,,,,,,,,,
exeterar1-61631,post medieval,,,,,,,,,,,,
exeterar1-61790,post medieval,,,,,,,,,,,,
exeterar1-62828,post medieval,,,,,,,,,,,,
exeterar1-63253,post medieval,,,,,,,,,,,,
exeterar1-65321,post medieval,,,,,,,,,,,,
exeterar1-66526,post medieval,,,,,,,,,,,,
exeterar1-67863,post medieval,,,,,,,,,,,,
exeterar1-68675,post medieval,,,,,,,,,,,,
exeterar1-69966,post medieval,,,,,,,,,,,,
exeterar1-70721,post medieval,,,,,,,,,,,,
exeterar1-71345,post medieval,,,,,,,,,,,,
exeterar1-71351,post medieval,,,,,,,,,,,,
exeterar1-71440,post medieval,,,,,,,,,,,,
exeterar1-72696,post medieval,,,,,,,,,,,,
exeterar1-73644,post medieval,,,,,,,,,,,,
exeterar1-74986,post medieval,,,,,,,,,,,,
exeterar1-75380,post medieval,,,,,,,,,,,,
exeterar1-76102,post medieval,roman,,,,,,,,,,,
exeterar1-77539,post medieval,,,,,,,,,,,,
exeterar1-77670,post medieval,,,,,,,,,,,,
exeterar1-77734,post medieval,,,,,,,,,,,,
exeterar1-78456,post medieval,,,,,,,,,,,,
exeterar1-78522,post medieval,,,,,,,,,,,,
exeterar1-79438,post medieval,,,,,,,,,,,,
exeterar1-80432,post medieval,,,,,,,,,,,,
exeterar1-82425,post medieval,,,,,,,,,,,,
exeterar1-88974,post medieval,,,,,,,,,,,,
exeterar1-89660,post medieval,,,,,,,,,,,,
exeterar1-90325,post medieval,,,,,,,,,,,,
exeterar1-93766,post medieval,,,,,,,,,,,,
exeterar1-95708,post medieval,,,,,,,,,,,,
exeterar1-99380,post medieval,,,,,,,,,,,,
fernarch1-150924,post medieval,,,,,,,,,,,,
fernarch1-32011,post medieval,,,,,,,,,,,,
fernarch1-70616,post medieval,,,,,,,,,,,,
fieldarc1-206576,post medieval,,,,,,,,,,,,
fieldarc1-44362,post medieval,,,,,,,,,,,,
fieldarc1-77570,post medieval,,,,,,,,,,,,
fieldsec1-123101,post medieval,,,,,,,,,,,,
fieldsec1-123136,post medieval,,,,,,,,,,,,
fieldsec1-132942,post medieval,,,,,,,,,,,,
fieldsec1-133799,post medieval,,,,,,,,,,,,
fieldsec1-133853,post medieval,,,,,,,,,,,,
fieldsec1-133998,post medieval,,,,,,,,,,,,
fieldsec1-134004,post medieval,,,,,,,,,,,,
fieldsec1-134020,post medieval,,,,,,,,,,,,
fieldsec1-136338,post medieval,,,,,,,,,,,,
fieldsec1-136340,post medieval,,,,,,,,,,,,
fieldsec1-136399,post medieval,,,,,,,,,,,,
fieldsec1-166760,post medieval,roman,,,,,,,,,,,
fieldsec1-167563,post medieval,,,,,,,,,,,,
fieldsec1-167767,post medieval,,,,,,,,,,,,
fieldsec1-167880,post medieval,,,,,,,,,,,,
fieldsec1-169609,post medieval,,,,,,,,,,,,
fieldsec1-169639,post medieval,,,,,,,,,,,,
fieldsec1-169799,post medieval,,,,,,,,,,,,
fieldsec1-169969,post medieval,,,,,,,,,,,,
fieldsec1-169994,post medieval,,,,,,,,,,,,
fieldsec1-170838,post medieval,,,,,,,,,,,,
fieldsec1-172070,post medieval,,,,,,,,,,,,
fieldsec1-172076,post medieval,,,,,,,,,,,,
fieldsec1-177941,post medieval,,,,,,,,,,,,
fieldsec1-178544,post medieval,,,,,,,,,,,,
fieldsec1-180105,post medieval,,,,,,,,,,,,
fieldsec1-200531,post medieval,,,,,,,,,,,,
fieldsec1-218680,post medieval,,,,,,,,,,,,
fieldsec1-220456,post medieval,,,,,,,,,,,,
fieldsec1-222071,post medieval,,,,,,,,,,,,
fieldsec1-224809,post medieval,,,,,,,,,,,,
fieldsec1-227906,post medieval,,,,,,,,,,,,
fieldsec1-231518,post medieval,,,,,,,,,,,,
fieldsec1-231523,post medieval,,,,,,,,,,,,
fieldsec1-231605,post medieval,,,,,,,,,,,,
fieldsec1-233014,post medieval,,,,,,,,,,,,
fieldsec1-233438,post medieval,,,,,,,,,,,,
fieldsec1-233493,post medieval,,,,,,,,,,,,
fieldsec1-233538,post medieval,,,,,,,,,,,,
fieldsec1-233559,post medieval,,,,,,,,,,,,
fieldsec1-233864,post medieval,,,,,,,,,,,,
fieldsec1-235879,post medieval,,,,,,,,,,,,
fieldsec1-235907,post medieval,,,,,,,,,,,,
fieldsec1-235944,post medieval,,,,,,,,,,,,
fieldsec1-235974,post medieval,,,,,,,,,,,,
fieldsec1-235986,post medieval,,,,,,,,,,,,
fieldsec1-235997,post medieval,,,,,,,,,,,,
fieldsec1-236019,post medieval,,,,,,,,,,,,
fieldsec1-236094,post medieval,,,,,,,,,,,,
fieldsec1-236165,post medieval,,,,,,,,,,,,
fieldsec1-236205,post medieval,,,,,,,,,,,,
fieldsec1-236206,post medieval,,,,,,,,,,,,
fieldsec1-236215,post medieval,,,,,,,,,,,,
fieldsec1-236253,post medieval,,,,,,,,,,,,
fieldsec1-236415,post medieval,,,,,,,,,,,,
fieldsec1-236432,post medieval,,,,,,,,,,,,
fieldsec1-236457,post medieval,,,,,,,,,,,,
fieldsec1-236634,post medieval,,,,,,,,,,,,
fieldsec1-236636,post medieval,,,,,,,,,,,,
fieldsec1-236680,post medieval,,,,,,,,,,,,
fieldsec1-236742,post medieval,,,,,,,,,,,,
fieldsec1-236842,post medieval,,,,,,,,,,,,
fieldsec1-236871,post medieval,,,,,,,,,,,,
fieldsec1-236899,post medieval,,,,,,,,,,,,
fieldsec1-236910,post medieval,,,,,,,,,,,,
fieldsec1-236981,post medieval,,,,,,,,,,,,
fieldsec1-237257,post medieval,,,,,,,,,,,,
fieldsec1-237266,post medieval,,,,,,,,,,,,
fieldsec1-237296,post medieval,,,,,,,,,,,,
fieldsec1-237407,post medieval,,,,,,,,,,,,
fieldsec1-237414,post medieval,,,,,,,,,,,,
fieldsec1-237433,post medieval,,,,,,,,,,,,
fieldsec1-237439,post medieval,,,,,,,,,,,,
fieldsec1-237543,post medieval,,,,,,,,,,,,
fieldsec1-237552,post medieval,,,,,,,,,,,,
fieldsec1-237563,post medieval,,,,,,,,,,,,
fieldsec1-237661,post medieval,,,,,,,,,,,,
fieldsec1-237757,post medieval,,,,,,,,,,,,
fieldsec1-237775,post medieval,,,,,,,,,,,,
fieldsec1-237816,post medieval,,,,,,,,,,,,
fieldsec1-237851,post medieval,,,,,,,,,,,,
fieldsec1-237863,post medieval,,,,,,,,,,,,
fieldsec1-237896,post medieval,,,,,,,,,,,,
fieldsec1-237902,post medieval,,,,,,,,,,,,
fieldsec1-238647,post medieval,,,,,,,,,,,,
fieldsec1-238853,post medieval,,,,,,,,,,,,
fieldsec1-238915,post medieval,,,,,,,,,,,,
fieldsec1-238940,post medieval,,,,,,,,,,,,
fieldsec1-239016,post medieval,,,,,,,,,,,,
fieldsec1-239037,post medieval,,,,,,,,,,,,
fieldsec1-239050,post medieval,,,,,,,,,,,,
fieldsec1-239083,post medieval,,,,,,,,,,,,
fieldsec1-239158,post medieval,,,,,,,,,,,,
fieldsec1-239369,post medieval,roman,,,,,,,,,,,
fieldsec1-239391,post medieval,,,,,,,,,,,,
fieldsec1-239459,post medieval,,,,,,,,,,,,
fieldsec1-239488,post medieval,,,,,,,,,,,,
fieldsec1-239596,post medieval,,,,,,,,,,,,
fieldsec1-239639,post medieval,,,,,,,,,,,,
fieldsec1-239752,post medieval,,,,,,,,,,,,
fieldsec1-240529,post medieval,,,,,,,,,,,,
fieldsec1-240693,post medieval,,,,,,,,,,,,
fieldsec1-240707,post medieval,,,,,,,,,,,,
fieldsec1-240950,post medieval,,,,,,,,,,,,
fieldsec1-240962,post medieval,,,,,,,,,,,,
fieldsec1-240988,post medieval,,,,,,,,,,,,
fieldsec1-241390,post medieval,,,,,,,,,,,,
fieldsec1-241393,post medieval,,,,,,,,,,,,
fieldsec1-241513,post medieval,roman,,,,,,,,,,,
fieldsec1-241606,post medieval,,,,,,,,,,,,
fieldsec1-241623,post medieval,,,,,,,,,,,,
fieldsec1-241630,post medieval,,,,,,,,,,,,
fieldsec1-241698,post medieval,,,,,,,,,,,,
fieldsec1-241703,post medieval,,,,,,,,,,,,
fieldsec1-241929,post medieval,,,,,,,,,,,,
fieldsec1-245498,post medieval,,,,,,,,,,,,
fieldsec1-247170,post medieval,,,,,,,,,,,,
fieldsec1-247202,post medieval,,,,,,,,,,,,
fieldsec1-247722,post medieval,,,,,,,,,,,,
fieldsec1-255757,post medieval,,,,,,,,,,,,
fieldsec1-263650,post medieval,,,,,,,,,,,,
fieldsec1-271562,post medieval,,,,,,,,,,,,
fieldsec1-276111,post medieval,,,,,,,,,,,,
fieldsec1-278947,post medieval,,,,,,,,,,,,
fieldsec1-305224,post medieval,,,,,,,,,,,,
fieldsec1-32089,post medieval,,,,,,,,,,,,
fieldsec1-60188,post medieval,,,,,,,,,,,,
fieldsec1-60190,post medieval,,,,,,,,,,,,
fieldsec1-61374,post medieval,,,,,,,,,,,,
fieldsec1-63476,post medieval,,,,,,,,,,,,
fieldsec1-63486,post medieval,,,,,,,,,,,,
fieldsec1-66339,post medieval,,,,,,,,,,,,
fieldsec1-66374,post medieval,,,,,,,,,,,,
fieldsec1-66435,post medieval,,,,,,,,,,,,
fieldsec1-66493,post medieval,roman,,,,,,,,,,,
fieldsec1-94354,post medieval,,,,,,,,,,,,
fieldsec1-95801,post medieval,,,,,,,,,,,,
fieldsec1-96034,post medieval,,,,,,,,,,,,
fieldsec1-97660,post medieval,,,,,,,,,,,,
foundati1-102978,post medieval,,,,,,,,,,,,
foundati1-114650,post medieval,,,,,,,,,,,,
foundati1-119782,post medieval,,,,,,,,,,,,
foundati1-12053,post medieval,,,,,,,,,,,,
foundati1-12083,post medieval,,,,,,,,,,,,
foundati1-126988,post medieval,,,,,,,,,,,,
foundati1-128913,post medieval,,,,,,,,,,,,
foundati1-160991,post medieval,,,,,,,,,,,,
foundati1-243162,post medieval,,,,,,,,,,,,
foundati1-244770,post medieval,,,,,,,,,,,,
foundati1-249069,post medieval,roman,,,,,,,,,,,
foundati1-25032,post medieval,,,,,,,,,,,,
foundati1-255196,post medieval,roman,,,,,,,,,,,
foundati1-255726,post medieval,,,,,,,,,,,,
foundati1-267827,post medieval,,,,,,,,,,,,
foundati1-5146,post medieval,,,,,,,,,,,,
foundati1-5184,post medieval,,,,,,,,,,,,
foundati1-5208,post medieval,,,,,,,,,,,,
foundati1-5217,post medieval,,,,,,,,,,,,
foundati1-5356,post medieval,,,,,,,,,,,,
foundati1-56461,post medieval,,,,,,,,,,,,
foundati1-57885,post medieval,,,,,,,,,,,,
foundati1-80358,post medieval,,,,,,,,,,,,
foundati1-91565,post medieval,,,,,,,,,,,,
gerrymar1-121469,post medieval,,,,,,,,,,,,
gerrymar1-121470,post medieval,,,,,,,,,,,,
gerrymar1-121489,post medieval,,,,,,,,,,,,
gerrymar1-121496,post medieval,,,,,,,,,,,,
gerrymar1-121506,post medieval,,,,,,,,,,,,
gerrymar1-121514,post medieval,,,,,,,,,,,,
gerrymar1-121528,post medieval,,,,,,,,,,,,
gerrymar1-121530,post medieval,,,,,,,,,,,,
gerrymar1-121545,post medieval,,,,,,,,,,,,
gerrymar1-121546,post medieval,,,,,,,,,,,,
gerrymar1-121552,post medieval,,,,,,,,,,,,
gerrymar1-121578,post medieval,,,,,,,,,,,,
gerrymar1-121580,post medieval,,,,,,,,,,,,
gerrymar1-121581,post medieval,,,,,,,,,,,,
gerrymar1-121610,post medieval,,,,,,,,,,,,
gerrymar1-121611,post medieval,,,,,,,,,,,,
gerrymar1-121614,post medieval,,,,,,,,,,,,
gerrymar1-139939,post medieval,,,,,,,,,,,,
gerrymar1-175289,post medieval,,,,,,,,,,,,
gloucest4-119395,post medieval,,,,,,,,,,,,
gloucest4-121050,post medieval,,,,,,,,,,,,
greenlan1-101579,post medieval,,,,,,,,,,,,
greenlan1-101593,post medieval,,,,,,,,,,,,
greenlan1-101720,post medieval,,,,,,,,,,,,
greenlan1-101734,post medieval,roman,,,,,,,,,,,
greenlan1-102365,post medieval,,,,,,,,,,,,
greenlan1-102369,post medieval,,,,,,,,,,,,
greenlan1-102406,post medieval,,,,,,,,,,,,
greenlan1-102465,post medieval,,,,,,,,,,,,
greenlan1-102470,post medieval,,,,,,,,,,,,
greenlan1-102486,post medieval,,,,,,,,,,,,
greenlan1-102673,post medieval,,,,,,,,,,,,
greenlan1-111317,post medieval,,,,,,,,,,,,
greenlan1-111323,post medieval,,,,,,,,,,,,
greenlan1-111339,post medieval,,,,,,,,,,,,
greenlan1-111349,post medieval,,,,,,,,,,,,
greenlan1-12808,post medieval,,,,,,,,,,,,
greenlan1-12859,post medieval,,,,,,,,,,,,
greenlan1-133031,post medieval,roman,,,,,,,,,,,
greenlan1-133034,post medieval,,,,,,,,,,,,
greenlan1-133038,post medieval,,,,,,,,,,,,
greenlan1-133070,post medieval,,,,,,,,,,,,
greenlan1-133115,post medieval,,,,,,,,,,,,
greenlan1-133133,post medieval,,,,,,,,,,,,
greenlan1-133214,post medieval,,,,,,,,,,,,
greenlan1-133232,post medieval,,,,,,,,,,,,
greenlan1-133259,post medieval,,,,,,,,,,,,
greenlan1-133304,post medieval,,,,,,,,,,,,
greenlan1-133676,post medieval,,,,,,,,,,,,
greenlan1-156919,post medieval,,,,,,,,,,,,
greenlan1-156934,post medieval,,,,,,,,,,,,
greenlan1-156951,post medieval,,,,,,,,,,,,
greenlan1-156952,post medieval,,,,,,,,,,,,
greenlan1-156954,post medieval,,,,,,,,,,,,
greenlan1-156955,post medieval,,,,,,,,,,,,
greenlan1-156960,post medieval,,,,,,,,,,,,
greenlan1-156965,post medieval,,,,,,,,,,,,
greenlan1-156972,post medieval,,,,,,,,,,,,
greenlan1-157177,post medieval,,,,,,,,,,,,
greenlan1-159326,post medieval,,,,,,,,,,,,
greenlan1-170026,post medieval,,,,,,,,,,,,
greenlan1-170033,post medieval,,,,,,,,,,,,
greenlan1-170040,post medieval,,,,,,,,,,,,
greenlan1-170046,post medieval,,,,,,,,,,,,
greenlan1-170049,post medieval,,,,,,,,,,,,
greenlan1-170071,post medieval,,,,,,,,,,,,
greenlan1-170073,post medieval,,,,,,,,,,,,
greenlan1-188861,post medieval,,,,,,,,,,,,
greenlan1-19908,post medieval,,,,,,,,,,,,
greenlan1-220940,post medieval,,,,,,,,,,,,
greenlan1-220952,post medieval,,,,,,,,,,,,
greenlan1-220974,post medieval,,,,,,,,,,,,
greenlan1-22228,post medieval,,,,,,,,,,,,
greenlan1-22394,post medieval,,,,,,,,,,,,
greenlan1-22441,post medieval,,,,,,,,,,,,
greenlan1-22468,post medieval,,,,,,,,,,,,
greenlan1-22487,post medieval,,,,,,,,,,,,
greenlan1-242360,post medieval,,,,,,,,,,,,
greenlan1-26675,post medieval,,,,,,,,,,,,
greenlan1-26677,post medieval,,,,,,,,,,,,
greenlan1-26684,post medieval,,,,,,,,,,,,
greenlan1-28108,post medieval,,,,,,,,,,,,
greenlan1-28113,post medieval,,,,,,,,,,,,
greenlan1-28121,post medieval,,,,,,,,,,,,
greenlan1-30911,post medieval,,,,,,,,,,,,
greenlan1-30940,post medieval,,,,,,,,,,,,
greenlan1-37458,post medieval,,,,,,,,,,,,
greenlan1-37612,post medieval,,,,,,,,,,,,
greenlan1-37622,post medieval,,,,,,,,,,,,
greenlan1-37721,post medieval,,,,,,,,,,,,
greenlan1-37724,post medieval,,,,,,,,,,,,
greenlan1-37745,post medieval,,,,,,,,,,,,
greenlan1-37760,post medieval,,,,,,,,,,,,
greenlan1-37774,post medieval,,,,,,,,,,,,
greenlan1-40447,post medieval,,,,,,,,,,,,
greenlan1-40459,post medieval,,,,,,,,,,,,
greenlan1-40471,post medieval,,,,,,,,,,,,
greenlan1-40477,post medieval,,,,,,,,,,,,
greenlan1-45360,post medieval,,,,,,,,,,,,
greenlan1-45364,post medieval,,,,,,,,,,,,
greenlan1-45367,post medieval,,,,,,,,,,,,
greenlan1-45387,post medieval,,,,,,,,,,,,
greenlan1-45414,post medieval,,,,,,,,,,,,
greenlan1-48595,post medieval,,,,,,,,,,,,
greenlan1-49994,post medieval,,,,,,,,,,,,
greenlan1-50032,post medieval,,,,,,,,,,,,
greenlan1-50139,post medieval,,,,,,,,,,,,
greenlan1-50235,post medieval,,,,,,,,,,,,
greenlan1-50289,post medieval,,,,,,,,,,,,
greenlan1-56072,post medieval,,,,,,,,,,,,
greenlan1-57397,post medieval,,,,,,,,,,,,
greenlan1-57474,post medieval,,,,,,,,,,,,
greenlan1-61205,post medieval,,,,,,,,,,,,
greenlan1-63865,post medieval,,,,,,,,,,,,
greenlan1-71074,post medieval,,,,,,,,,,,,
greenlan1-71088,post medieval,,,,,,,,,,,,
greenlan1-71098,post medieval,,,,,,,,,,,,
greenlan1-71106,post medieval,,,,,,,,,,,,
greenlan1-71122,post medieval,,,,,,,,,,,,
greenlan1-71130,post medieval,,,,,,,,,,,,
greenlan1-71134,post medieval,,,,,,,,,,,,
greenlan1-71297,post medieval,,,,,,,,,,,,
greenlan1-76135,post medieval,,,,,,,,,,,,
greenlan1-76143,post medieval,,,,,,,,,,,,
greenlan1-76146,post medieval,,,,,,,,,,,,
greenlan1-76149,post medieval,,,,,,,,,,,,
gsbprosp1-14801,post medieval,,,,,,,,,,,,
gsbprosp1-22715,post medieval,,,,,,,,,,,,
gsbprosp1-22829,post medieval,roman,,,,,,,,,,,
gsbprosp1-22852,post medieval,,,,,,,,,,,,
gsbprosp1-22862,post medieval,,,,,,,,,,,,
gsbprosp1-22863,post medieval,,,,,,,,,,,,
gsbprosp1-23030,post medieval,,,,,,,,,,,,
gsbprosp1-23105,post medieval,,,,,,,,,,,,
gsbprosp1-23929,post medieval,,,,,,,,,,,,
gsbprosp1-23939,post medieval,,,,,,,,,,,,
gsbprosp1-23966,post medieval,,,,,,,,,,,,
gsbprosp1-23973,post medieval,,,,,,,,,,,,
gsbprosp1-75931,post medieval,,,,,,,,,,,,
guard4-44556,post medieval,,,,,,,,,,,,
guard4-44591,post medieval,,,,,,,,,,,,
guard4-62537,post medieval,,,,,,,,,,,,
guard4-62564,post medieval,,,,,,,,,,,,
guard4-62569,post medieval,,,,,,,,,,,,
guardarc1-100643,post medieval,,,,,,,,,,,,
guardarc1-105530,post medieval,,,,,,,,,,,,
guardarc1-120638,post medieval,,,,,,,,,,,,
guardarc1-131777,post medieval,,,,,,,,,,,,
guardarc1-134087,post medieval,,,,,,,,,,,,
guardarc1-144574,post medieval,,,,,,,,,,,,
guardarc1-147397,post medieval,,,,,,,,,,,,
guardarc1-156703,post medieval,,,,,,,,,,,,
guardarc1-158751,post medieval,,,,,,,,,,,,
guardarc1-159211,post medieval,,,,,,,,,,,,
guardarc1-159261,post medieval,,,,,,,,,,,,
guardarc1-164950,post medieval,,,,,,,,,,,,
guardarc1-166861,post medieval,,,,,,,,,,,,
guardarc1-168747,post medieval,,,,,,,,,,,,
guardarc1-169869,post medieval,,,,,,,,,,,,
guardarc1-173554,post medieval,,,,,,,,,,,,
guardarc1-176135,post medieval,,,,,,,,,,,,
guardarc1-181391,post medieval,,,,,,,,,,,,
guardarc1-186704,post medieval,,,,,,,,,,,,
guardarc1-186797,post medieval,,,,,,,,,,,,
guardarc1-191825,post medieval,,,,,,,,,,,,
guardarc1-193751,post medieval,,,,,,,,,,,,
guardarc1-196234,post medieval,,,,,,,,,,,,
guardarc1-198229,post medieval,,,,,,,,,,,,
guardarc1-204016,post medieval,,,,,,,,,,,,
guardarc1-204109,post medieval,,,,,,,,,,,,
guardarc1-204296,post medieval,,,,,,,,,,,,
guardarc1-208670,post medieval,,,,,,,,,,,,
guardarc1-210380,post medieval,,,,,,,,,,,,
guardarc1-221452,post medieval,,,,,,,,,,,,
guardarc1-222873,post medieval,,,,,,,,,,,,
guardarc1-240037,post medieval,,,,,,,,,,,,
guardarc1-242684,post medieval,,,,,,,,,,,,
guardarc1-245419,post medieval,,,,,,,,,,,,
guardarc1-253715,post medieval,,,,,,,,,,,,
guardarc1-255615,post medieval,,,,,,,,,,,,
guardarc1-256267,post medieval,,,,,,,,,,,,
guardarc1-262630,post medieval,,,,,,,,,,,,
guardarc1-266214,post medieval,,,,,,,,,,,,
guardarc1-275191,post medieval,,,,,,,,,,,,
guardarc1-280674,post medieval,,,,,,,,,,,,
guardarc1-281409,post medieval,,,,,,,,,,,,
guardarc1-293468,post medieval,,,,,,,,,,,,
guardarc1-299876,post medieval,,,,,,,,,,,,
hampshir2-157094,post medieval,,,,,,,,,,,,
hampshir2-170627,post medieval,,,,,,,,,,,,
hampshir2-196834,post medieval,,,,,,,,,,,,
hampshir2-94955,post medieval,,,,,,,,,,,,
hannahbi1-214054,post medieval,,,,,,,,,,,,
hazelril1-128940,post medieval,,,,,,,,,,,,
hazelril1-129593,post medieval,,,,,,,,,,,,
hazelril1-167577,post medieval,,,,,,,,,,,,
hazelril1-178857,post medieval,,,,,,,,,,,,
hazelril1-207931,post medieval,,,,,,,,,,,,
hazelril1-211023,post medieval,,,,,,,,,,,,
hazelril1-213187,post medieval,,,,,,,,,,,,
hazelril1-215572,post medieval,,,,,,,,,,,,
hazelril1-259283,post medieval,,,,,,,,,,,,
headland1-101682,post medieval,,,,,,,,,,,,
headland1-101979,post medieval,roman,,,,,,,,,,,
headland1-104153,post medieval,,,,,,,,,,,,
headland1-104169,post medieval,,,,,,,,,,,,
headland1-104183,post medieval,,,,,,,,,,,,
headland1-104206,post medieval,,,,,,,,,,,,
headland1-104213,post medieval,,,,,,,,,,,,
headland1-104223,post medieval,,,,,,,,,,,,
headland1-104226,post medieval,,,,,,,,,,,,
headland1-104307,post medieval,,,,,,,,,,,,
headland1-104672,post medieval,,,,,,,,,,,,
headland1-108900,post medieval,,,,,,,,,,,,
headland1-110286,post medieval,,,,,,,,,,,,
headland1-112553,post medieval,,,,,,,,,,,,
headland1-113950,post medieval,,,,,,,,,,,,
headland1-114679,post medieval,,,,,,,,,,,,
headland1-114933,post medieval,,,,,,,,,,,,
headland1-119453,post medieval,,,,,,,,,,,,
headland1-119644,post medieval,,,,,,,,,,,,
headland1-125153,post medieval,,,,,,,,,,,,
headland1-127934,post medieval,,,,,,,,,,,,
headland1-129263,post medieval,,,,,,,,,,,,
headland1-130666,post medieval,,,,,,,,,,,,
headland1-133088,post medieval,,,,,,,,,,,,
headland1-133420,post medieval,,,,,,,,,,,,
headland1-136419,post medieval,,,,,,,,,,,,
headland1-136819,post medieval,,,,,,,,,,,,
headland1-150108,post medieval,,,,,,,,,,,,
headland1-153154,post medieval,,,,,,,,,,,,
headland1-153173,post medieval,,,,,,,,,,,,
headland1-164803,post medieval,,,,,,,,,,,,
